time,conversion,size_x,size_y,run_id,rng_seed
0.025078776676629503,0.0,60,60,size_60x60_run_006_seed_123,123
0.13811745212576892,0.0,60,60,size_60x60_run_006_seed_123,123
0.22100242379174295,0.0,60,60,size_60x60_run_006_seed_123,123
0.31094160213651434,0.0,60,60,size_60x60_run_006_seed_123,123
0.3299058186658327,0.0,60,60,size_60x60_run_006_seed_123,123
0.3440032467605898,0.0,60,60,size_60x60_run_006_seed_123,123
0.45599858961647666,0.0,60,60,size_60x60_run_006_seed_123,123
0.7161126839128229,0.0,60,60,size_60x60_run_006_seed_123,123
0.7212787227236476,0.0,60,60,size_60x60_run_006_seed_123,123
0.813177924879161,0.0,60,60,size_60x60_run_006_seed_123,123
0.8898553016832851,0.0,60,60,size_60x60_run_006_seed_123,123
0.927900509065822,0.0,60,60,size_60x60_run_006_seed_123,123
1.012524415286377,0.0,60,60,size_60x60_run_006_seed_123,123
1.2601931416882026,0.0,60,60,size_60x60_run_006_seed_123,123
1.3042115874808047,0.0,60,60,size_60x60_run_006_seed_123,123
1.3597629760752532,0.0,60,60,size_60x60_run_006_seed_123,123
1.3700598860061368,0.0,60,60,size_60x60_run_006_seed_123,123
1.4094262793847234,0.0,60,60,size_60x60_run_006_seed_123,123
1.4559631994935218,0.0,60,60,size_60x60_run_006_seed_123,123
1.4823493295423982,0.0,60,60,size_60x60_run_006_seed_123,123
1.5224023283754005,0.0,60,60,size_60x60_run_006_seed_123,123
1.6685106124559956,0.0,60,60,size_60x60_run_006_seed_123,123
1.684679100294839,0.0,60,60,size_60x60_run_006_seed_123,123
1.699819551021894,0.0,60,60,size_60x60_run_006_seed_123,123
1.7638905961520175,0.0,60,60,size_60x60_run_006_seed_123,123
1.7696642810521763,0.0,60,60,size_60x60_run_006_seed_123,123
1.7816031982608496,0.0,60,60,size_60x60_run_006_seed_123,123
1.82623893432349,0.0,60,60,size_60x60_run_006_seed_123,123
1.9152685779609415,0.0,60,60,size_60x60_run_006_seed_123,123
1.9231073753694787,0.0,60,60,size_60x60_run_006_seed_123,123
1.9458574132441668,0.0,60,60,size_60x60_run_006_seed_123,123
2.042405244091838,0.0,60,60,size_60x60_run_006_seed_123,123
2.112612255260117,0.0,60,60,size_60x60_run_006_seed_123,123
2.1368206326245867,0.0,60,60,size_60x60_run_006_seed_123,123
2.1967494639094327,0.0,60,60,size_60x60_run_006_seed_123,123
2.214971336719328,0.0,60,60,size_60x60_run_006_seed_123,123
2.246480948637738,0.0,60,60,size_60x60_run_006_seed_123,123
2.2794795369698986,0.0,60,60,size_60x60_run_006_seed_123,123
2.2816874618067513,0.0,60,60,size_60x60_run_006_seed_123,123
2.2825641329552817,0.0,60,60,size_60x60_run_006_seed_123,123
2.4009305707114525,0.0,60,60,size_60x60_run_006_seed_123,123
