run_id,sigma,time,conversion
size_80x80_sigma_0.8_seed_123,0.8,1.828229381446812,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.828242026061121,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8283062375596064,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8283304570917582,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.82840056851515,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8284243994594533,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8284798150826422,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8285138902105198,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8286203697145607,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8286250987890533,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.828817647237258,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8288203880094378,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8288405413800632,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8289409875194733,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8289591261764135,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8289825086315619,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.829010586857198,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8290181086179556,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8290401448060074,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.829092444876948,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8291259256743964,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8291353820032656,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8291760779084425,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8292085300129524,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8292119755070952,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8292408746954243,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8292522556154367,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8292608561052044,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8292832745798082,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8293878592436819,76.58902025049748
size_80x80_sigma_0.8_seed_123,0.8,1.8294127796229842,76.59176029962546
size_80x80_sigma_0.8_seed_123,0.8,1.829419293024708,76.59176029962546
size_80x80_sigma_0.8_seed_123,0.8,1.8294434279392466,76.59176029962546
size_80x80_sigma_0.8_seed_123,0.8,1.8294821089976945,76.59176029962546
size_80x80_sigma_0.8_seed_123,0.8,1.8295556820874843,76.59176029962546
size_80x80_sigma_0.8_seed_123,0.8,1.8295750510656237,76.59176029962546
size_80x80_sigma_0.8_seed_123,0.8,1.8295799137715376,76.59176029962546
size_80x80_sigma_0.8_seed_123,0.8,1.8296072953284939,76.59176029962546
size_80x80_sigma_0.8_seed_123,0.8,1.8296209442595759,76.59176029962546
size_80x80_sigma_0.8_seed_123,0.8,1.829630646594646,76.59449970743125
size_80x80_sigma_0.8_seed_123,0.8,1.829736408029916,76.59449970743125
size_80x80_sigma_0.8_seed_123,0.8,1.8298088532812418,76.59449970743125
size_80x80_sigma_0.8_seed_123,0.8,1.8298229856443202,76.59449970743125
size_80x80_sigma_0.8_seed_123,0.8,1.8298540353505062,76.59449970743125
size_80x80_sigma_0.8_seed_123,0.8,1.829867875000331,76.59723847413996
size_80x80_sigma_0.8_seed_123,0.8,1.8298866389365538,76.59723847413996
size_80x80_sigma_0.8_seed_123,0.8,1.8298867178195295,76.59723847413996
size_80x80_sigma_0.8_seed_123,0.8,1.829893568772374,76.59723847413996
size_80x80_sigma_0.8_seed_123,0.8,1.829906465660791,76.59723847413996
size_80x80_sigma_0.8_seed_123,0.8,1.8299524691314546,76.59723847413996
size_80x80_sigma_0.8_seed_123,0.8,1.8299536714115006,76.59723847413996
size_80x80_sigma_0.8_seed_123,0.8,1.8300049861220054,76.59723847413996
size_80x80_sigma_0.8_seed_123,0.8,1.8300222149151855,76.59723847413996
size_80x80_sigma_0.8_seed_123,0.8,1.8300573518896757,76.59723847413996
size_80x80_sigma_0.8_seed_123,0.8,1.830144050303095,76.59723847413996
size_80x80_sigma_0.8_seed_123,0.8,1.8301700474482574,76.5999765999766
size_80x80_sigma_0.8_seed_123,0.8,1.8301806965389373,76.5999765999766
size_80x80_sigma_0.8_seed_123,0.8,1.8301972332198917,76.5999765999766
size_80x80_sigma_0.8_seed_123,0.8,1.8302541444585247,76.60271408516613
size_80x80_sigma_0.8_seed_123,0.8,1.8303131537143973,76.60271408516613
size_80x80_sigma_0.8_seed_123,0.8,1.8303412223138034,76.60271408516613
size_80x80_sigma_0.8_seed_123,0.8,1.8303761351883137,76.60271408516613
size_80x80_sigma_0.8_seed_123,0.8,1.8303912420482031,76.60271408516613
size_80x80_sigma_0.8_seed_123,0.8,1.8304324700391748,76.60271408516613
size_80x80_sigma_0.8_seed_123,0.8,1.830472289226496,76.60271408516613
size_80x80_sigma_0.8_seed_123,0.8,1.8305129591055678,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.830523596575258,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.8305399387560128,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.830644482007506,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.8307786199477833,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.8307930120450642,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.8308126361854082,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.8308176401173617,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.8308378922334017,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.8308461432460506,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.8308788614001223,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.8309449163326632,76.60545092993333
size_80x80_sigma_0.8_seed_123,0.8,1.8309873132008,76.60818713450293
size_80x80_sigma_0.8_seed_123,0.8,1.8309955603843047,76.60818713450293
size_80x80_sigma_0.8_seed_123,0.8,1.8310129051201247,76.61092269909952
size_80x80_sigma_0.8_seed_123,0.8,1.8310287550001711,76.61092269909952
size_80x80_sigma_0.8_seed_123,0.8,1.8310485338104616,76.61092269909952
size_80x80_sigma_0.8_seed_123,0.8,1.8310571376276938,76.61092269909952
size_80x80_sigma_0.8_seed_123,0.8,1.831069103570796,76.61092269909952
size_80x80_sigma_0.8_seed_123,0.8,1.8310762283735798,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8310981695832507,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8311561512175214,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8311681524817882,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8312434581614203,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8312449043499635,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8312569669387673,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8312780087908713,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8313142079277165,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8313175895519158,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.831362053190993,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8314340053647098,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8315204234965603,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8315816376996623,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8316201912824321,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.831624491443249,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8317183563700057,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8317263293403405,76.61365762394762
size_80x80_sigma_0.8_seed_123,0.8,1.8317414618858467,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8317444648726737,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8317817495970934,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8318578508045287,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8318760117992432,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8318865208430795,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8318896228687072,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8319279146106913,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8319759369583652,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8319965482386513,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8320508756728329,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8320634241370952,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8320769878446348,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8321152582017397,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8321156652527366,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8321299104350477,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.832201592410521,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.832218999332273,76.6163919092716
size_80x80_sigma_0.8_seed_123,0.8,1.8322508269496378,76.61912555529577
size_80x80_sigma_0.8_seed_123,0.8,1.8323478309508883,76.61912555529577
size_80x80_sigma_0.8_seed_123,0.8,1.8323835207065768,76.61912555529577
size_80x80_sigma_0.8_seed_123,0.8,1.832383904970076,76.61912555529577
size_80x80_sigma_0.8_seed_123,0.8,1.8324516392825663,76.61912555529577
size_80x80_sigma_0.8_seed_123,0.8,1.8325032079022234,76.6218585622443
size_80x80_sigma_0.8_seed_123,0.8,1.8325037519863903,76.6218585622443
size_80x80_sigma_0.8_seed_123,0.8,1.8325227303596052,76.6218585622443
size_80x80_sigma_0.8_seed_123,0.8,1.8325610643971566,76.6218585622443
size_80x80_sigma_0.8_seed_123,0.8,1.8325689465564543,76.6218585622443
size_80x80_sigma_0.8_seed_123,0.8,1.8326651276364843,76.62459093034128
size_80x80_sigma_0.8_seed_123,0.8,1.8326701210262661,76.62459093034128
size_80x80_sigma_0.8_seed_123,0.8,1.8326841456475933,76.62459093034128
size_80x80_sigma_0.8_seed_123,0.8,1.8327421028630764,76.62459093034128
size_80x80_sigma_0.8_seed_123,0.8,1.8327647078387368,76.62459093034128
size_80x80_sigma_0.8_seed_123,0.8,1.832789600877958,76.62732265981069
size_80x80_sigma_0.8_seed_123,0.8,1.8328019533084072,76.63005375087637
size_80x80_sigma_0.8_seed_123,0.8,1.832922925898855,76.63005375087637
size_80x80_sigma_0.8_seed_123,0.8,1.8329411345099007,76.63005375087637
size_80x80_sigma_0.8_seed_123,0.8,1.8329651569369976,76.63005375087637
size_80x80_sigma_0.8_seed_123,0.8,1.8329682239345724,76.63005375087637
size_80x80_sigma_0.8_seed_123,0.8,1.8330166921449245,76.63005375087637
size_80x80_sigma_0.8_seed_123,0.8,1.833070806927174,76.63278420376211
size_80x80_sigma_0.8_seed_123,0.8,1.8332181547620543,76.63278420376211
size_80x80_sigma_0.8_seed_123,0.8,1.8332594524662176,76.63278420376211
size_80x80_sigma_0.8_seed_123,0.8,1.8333106021633794,76.63278420376211
size_80x80_sigma_0.8_seed_123,0.8,1.833318007682683,76.63278420376211
size_80x80_sigma_0.8_seed_123,0.8,1.8334142927989319,76.63551401869158
size_80x80_sigma_0.8_seed_123,0.8,1.8334369657156577,76.63551401869158
size_80x80_sigma_0.8_seed_123,0.8,1.8334659744817012,76.63551401869158
size_80x80_sigma_0.8_seed_123,0.8,1.8334741979970526,76.63551401869158
size_80x80_sigma_0.8_seed_123,0.8,1.8334924628547709,76.63824319588834
size_80x80_sigma_0.8_seed_123,0.8,1.8335029296304097,76.63824319588834
size_80x80_sigma_0.8_seed_123,0.8,1.8335567484376496,76.6409717355758
size_80x80_sigma_0.8_seed_123,0.8,1.8335578443916851,76.6409717355758
size_80x80_sigma_0.8_seed_123,0.8,1.8335718242878831,76.6409717355758
size_80x80_sigma_0.8_seed_123,0.8,1.8336201097608216,76.6409717355758
size_80x80_sigma_0.8_seed_123,0.8,1.8336514440484457,76.6409717355758
size_80x80_sigma_0.8_seed_123,0.8,1.8336522508892774,76.6409717355758
size_80x80_sigma_0.8_seed_123,0.8,1.8337296285108449,76.6409717355758
size_80x80_sigma_0.8_seed_123,0.8,1.8337501168385444,76.6409717355758
size_80x80_sigma_0.8_seed_123,0.8,1.8337597232684892,76.6409717355758
size_80x80_sigma_0.8_seed_123,0.8,1.8337692660750784,76.6409717355758
size_80x80_sigma_0.8_seed_123,0.8,1.8338081963962676,76.6409717355758
size_80x80_sigma_0.8_seed_123,0.8,1.8338306378777067,76.64369963797735
size_80x80_sigma_0.8_seed_123,0.8,1.8338322470028883,76.64369963797735
size_80x80_sigma_0.8_seed_123,0.8,1.833832554704197,76.64369963797735
size_80x80_sigma_0.8_seed_123,0.8,1.8338922544816036,76.64369963797735
size_80x80_sigma_0.8_seed_123,0.8,1.8340000470705522,76.64369963797735
size_80x80_sigma_0.8_seed_123,0.8,1.8340706402161238,76.64369963797735
size_80x80_sigma_0.8_seed_123,0.8,1.834180941382572,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.834198006891399,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.83419841919438,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8342047519311664,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8342348094990992,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8342422801933016,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.834306060712196,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8343090822754045,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8343151524427361,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8343502722565268,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8344293013385495,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8344538885885306,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.834468353982805,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8344915661366992,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8345159856982116,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8345843358788967,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8346238193369844,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8346399910774478,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8346539211746036,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8346911433775321,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8347025110641684,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8347041363503067,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8347212500292984,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.834781842578743,76.64642690331621
size_80x80_sigma_0.8_seed_123,0.8,1.8348595763130653,76.64915353181553
size_80x80_sigma_0.8_seed_123,0.8,1.8348612496205234,76.64915353181553
size_80x80_sigma_0.8_seed_123,0.8,1.8348908800038337,76.65187952369834
size_80x80_sigma_0.8_seed_123,0.8,1.8349269590102997,76.65187952369834
size_80x80_sigma_0.8_seed_123,0.8,1.8349373873187211,76.65187952369834
size_80x80_sigma_0.8_seed_123,0.8,1.834947045428667,76.65187952369834
size_80x80_sigma_0.8_seed_123,0.8,1.834975906463679,76.65187952369834
size_80x80_sigma_0.8_seed_123,0.8,1.8350190095792207,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8350721850825684,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8350969155659513,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8351277871213514,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8351297656504828,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8351299369769816,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8351468363964611,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8351489618482275,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8351692747732937,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8351795536030506,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8352394748177536,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8352525607795178,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.835313480304141,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8353462127421805,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8353579049107287,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8353930247026762,76.65460487918759
size_80x80_sigma_0.8_seed_123,0.8,1.8354227774705636,76.65732959850608
size_80x80_sigma_0.8_seed_123,0.8,1.8354626090363522,76.65732959850608
size_80x80_sigma_0.8_seed_123,0.8,1.8354638927911677,76.65732959850608
size_80x80_sigma_0.8_seed_123,0.8,1.8355208819801967,76.65732959850608
size_80x80_sigma_0.8_seed_123,0.8,1.8355217374632375,76.65732959850608
size_80x80_sigma_0.8_seed_123,0.8,1.8356011226056919,76.65732959850608
size_80x80_sigma_0.8_seed_123,0.8,1.8356628751687354,76.65732959850608
size_80x80_sigma_0.8_seed_123,0.8,1.83572690672928,76.65732959850608
size_80x80_sigma_0.8_seed_123,0.8,1.835748487412858,76.66005368187653
size_80x80_sigma_0.8_seed_123,0.8,1.8357626424539564,76.66005368187653
size_80x80_sigma_0.8_seed_123,0.8,1.8357887369356605,76.66005368187653
size_80x80_sigma_0.8_seed_123,0.8,1.835818247341388,76.66005368187653
size_80x80_sigma_0.8_seed_123,0.8,1.8358666405469475,76.66005368187653
size_80x80_sigma_0.8_seed_123,0.8,1.8358793169648626,76.66005368187653
size_80x80_sigma_0.8_seed_123,0.8,1.8358824690350415,76.66005368187653
size_80x80_sigma_0.8_seed_123,0.8,1.835943964561911,76.66277712952159
size_80x80_sigma_0.8_seed_123,0.8,1.8359776641677168,76.66277712952159
size_80x80_sigma_0.8_seed_123,0.8,1.8360279372699355,76.66277712952159
size_80x80_sigma_0.8_seed_123,0.8,1.8360302169637681,76.66277712952159
size_80x80_sigma_0.8_seed_123,0.8,1.8360441186564582,76.66277712952159
size_80x80_sigma_0.8_seed_123,0.8,1.83607260575002,76.66277712952159
size_80x80_sigma_0.8_seed_123,0.8,1.8361067930045354,76.66277712952159
size_80x80_sigma_0.8_seed_123,0.8,1.8361259520451985,76.66277712952159
size_80x80_sigma_0.8_seed_123,0.8,1.836206402212169,76.66277712952159
size_80x80_sigma_0.8_seed_123,0.8,1.8362541146866478,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.836300876132707,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8363217991026604,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8363427236264391,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8363590727299894,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8363706368809858,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8363748640947262,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8364116657732183,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.836412581867451,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8364290309054858,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8364781828976797,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8364881331110352,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.836560984842367,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8366032161295804,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8366897504054898,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.836745816233049,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8369012000921259,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.836928589306018,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.837026786467484,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8370291529555918,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8371325699439403,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8371641604227342,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.837173037670781,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8372668535424117,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.837387606332639,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.837393384716683,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8373989796350643,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8375680945344266,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8376846695991882,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.837726123347632,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8377288845284738,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8377328444962506,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.837783392456156,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8377858773527156,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8378473596756135,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8378605469737284,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8378641225843755,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.837893187739849,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8379711997840655,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8379741122072817,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.838054890010251,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.838099458091788,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8381463228964232,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8381635362238247,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8382449818850861,76.66549994166375
size_80x80_sigma_0.8_seed_123,0.8,1.8383353310284611,76.66822211852543
size_80x80_sigma_0.8_seed_123,0.8,1.8383462543228621,76.66822211852543
size_80x80_sigma_0.8_seed_123,0.8,1.838405391716153,76.66822211852543
size_80x80_sigma_0.8_seed_123,0.8,1.8384328837086927,76.66822211852543
size_80x80_sigma_0.8_seed_123,0.8,1.8384345401045996,76.66822211852543
size_80x80_sigma_0.8_seed_123,0.8,1.838479204045064,76.66822211852543
size_80x80_sigma_0.8_seed_123,0.8,1.8384806894397343,76.66822211852543
size_80x80_sigma_0.8_seed_123,0.8,1.8384941992994674,76.66822211852543
size_80x80_sigma_0.8_seed_123,0.8,1.8386029197683607,76.67094366032894
size_80x80_sigma_0.8_seed_123,0.8,1.8386206210378733,76.67094366032894
size_80x80_sigma_0.8_seed_123,0.8,1.8386445114856245,76.67094366032894
size_80x80_sigma_0.8_seed_123,0.8,1.8386574666588094,76.67094366032894
size_80x80_sigma_0.8_seed_123,0.8,1.8387085776673193,76.67094366032894
size_80x80_sigma_0.8_seed_123,0.8,1.8387542902432918,76.67366456729647
size_80x80_sigma_0.8_seed_123,0.8,1.8387788335686264,76.67366456729647
size_80x80_sigma_0.8_seed_123,0.8,1.8388089124238234,76.67366456729647
size_80x80_sigma_0.8_seed_123,0.8,1.8388388823498303,76.67366456729647
size_80x80_sigma_0.8_seed_123,0.8,1.838889779823468,76.67366456729647
size_80x80_sigma_0.8_seed_123,0.8,1.8389568008855017,76.67638483965014
size_80x80_sigma_0.8_seed_123,0.8,1.8389684525927454,76.67638483965014
size_80x80_sigma_0.8_seed_123,0.8,1.8389937385569177,76.67638483965014
size_80x80_sigma_0.8_seed_123,0.8,1.8390209126225374,76.67638483965014
size_80x80_sigma_0.8_seed_123,0.8,1.8390228892092964,76.67910447761194
size_80x80_sigma_0.8_seed_123,0.8,1.8390324811517635,76.67910447761194
size_80x80_sigma_0.8_seed_123,0.8,1.839210117187439,76.67910447761194
size_80x80_sigma_0.8_seed_123,0.8,1.8392790427548016,76.67910447761194
size_80x80_sigma_0.8_seed_123,0.8,1.839317295890789,76.67910447761194
size_80x80_sigma_0.8_seed_123,0.8,1.8393422313781844,76.67910447761194
size_80x80_sigma_0.8_seed_123,0.8,1.8393782112200932,76.67910447761194
size_80x80_sigma_0.8_seed_123,0.8,1.8394158869896646,76.67910447761194
size_80x80_sigma_0.8_seed_123,0.8,1.8394518473215702,76.67910447761194
size_80x80_sigma_0.8_seed_123,0.8,1.8394553827768543,76.68182348140375
size_80x80_sigma_0.8_seed_123,0.8,1.8394644961022277,76.68182348140375
size_80x80_sigma_0.8_seed_123,0.8,1.8394723535311441,76.68454185124737
size_80x80_sigma_0.8_seed_123,0.8,1.8394760555752259,76.68454185124737
size_80x80_sigma_0.8_seed_123,0.8,1.83947917482618,76.68454185124737
size_80x80_sigma_0.8_seed_123,0.8,1.8394938472239508,76.68454185124737
size_80x80_sigma_0.8_seed_123,0.8,1.839516858012208,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.839521538454183,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.839591369615634,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8396028537784888,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8396090838304382,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8396351219616334,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8397165778017799,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8397320998898177,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8397694681128165,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8398104980987182,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8398111367907606,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8398488356082827,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8399484546512304,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8400350572692237,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8401011993363516,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8402494211839233,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.84027631454787,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8403154727907107,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8403255601187283,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8403366371657413,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.840367330187368,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.840397324770285,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8404242842939222,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8404333615099007,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8404700026335379,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8404888916242963,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8404967509342314,76.6872595873645
size_80x80_sigma_0.8_seed_123,0.8,1.8405731888691803,76.6872595873645
