time,conversion,size_x,size_y,n_seeds,run_id,rng_seed
17.631149270702902,92.4276843858852,85,85,147,size_85x85_run_004_seed_123,123
17.631215633307786,92.4279710748495,85,85,147,size_85x85_run_004_seed_123,123
17.63134976482135,92.42825774210645,85,85,147,size_85x85_run_004_seed_123,123
17.631363113162436,92.42854438765853,85,85,147,size_85x85_run_004_seed_123,123
17.63149082740132,92.42883101150817,85,85,147,size_85x85_run_004_seed_123,123
17.631661115847233,92.42911761365788,85,85,147,size_85x85_run_004_seed_123,123
17.631682844965326,92.42940419411008,85,85,147,size_85x85_run_004_seed_123,123
17.631901038602273,92.42969075286726,85,85,147,size_85x85_run_004_seed_123,123
17.63192815014709,92.42997728993187,85,85,147,size_85x85_run_004_seed_123,123
17.63199089913975,92.4302638053064,85,85,147,size_85x85_run_004_seed_123,123
17.63204521765007,92.43055029899327,85,85,147,size_85x85_run_004_seed_123,123
17.63204838108399,92.43083677099496,85,85,147,size_85x85_run_004_seed_123,123
17.63215164720086,92.43112322131395,85,85,147,size_85x85_run_004_seed_123,123
17.63217776128876,92.4314096499527,85,85,147,size_85x85_run_004_seed_123,123
17.632781030616712,92.43169605691365,85,85,147,size_85x85_run_004_seed_123,123
17.63281272798994,92.43198244219927,85,85,147,size_85x85_run_004_seed_123,123
17.63290057043945,92.43226880581201,85,85,147,size_85x85_run_004_seed_123,123
17.632936647933914,92.43255514775436,85,85,147,size_85x85_run_004_seed_123,123
17.63294466179898,92.43284146802876,85,85,147,size_85x85_run_004_seed_123,123
17.63299762837605,92.43312776663765,85,85,147,size_85x85_run_004_seed_123,123
17.63305686886506,92.43341404358354,85,85,147,size_85x85_run_004_seed_123,123
17.633297078614216,92.43370029886884,85,85,147,size_85x85_run_004_seed_123,123
17.633389854155986,92.43398653249602,85,85,147,size_85x85_run_004_seed_123,123
17.633414955446355,92.43427274446756,85,85,147,size_85x85_run_004_seed_123,123
17.633429776480863,92.4345589347859,85,85,147,size_85x85_run_004_seed_123,123
17.63355721713725,92.43484510345348,85,85,147,size_85x85_run_004_seed_123,123
17.633762580401363,92.4351312504728,85,85,147,size_85x85_run_004_seed_123,123
17.633795264899323,92.43541737584628,85,85,147,size_85x85_run_004_seed_123,123
17.633807719917158,92.4357034795764,85,85,147,size_85x85_run_004_seed_123,123
17.63381354811773,92.4359895616656,85,85,147,size_85x85_run_004_seed_123,123
17.633902649235388,92.43627562211633,85,85,147,size_85x85_run_004_seed_123,123
17.634053822356467,92.43656166093106,85,85,147,size_85x85_run_004_seed_123,123
17.63415437288459,92.43684767811223,85,85,147,size_85x85_run_004_seed_123,123
17.63416630076238,92.43713367366232,85,85,147,size_85x85_run_004_seed_123,123
17.634401910929878,92.43741964758375,85,85,147,size_85x85_run_004_seed_123,123
17.634551720543662,92.43770559987901,85,85,147,size_85x85_run_004_seed_123,123
17.634562006577855,92.4379915305505,85,85,147,size_85x85_run_004_seed_123,123
17.634752091044117,92.43827743960074,85,85,147,size_85x85_run_004_seed_123,123
17.63482115789718,92.43856332703214,85,85,147,size_85x85_run_004_seed_123,123
