time,conversion
0.00023877607956729872,0.0
0.0012963107989310274,0.0
0.0020587149704164903,0.0
0.0028725663425003592,0.0
0.0030414741382355677,0.0
0.003168173446121301,0.0
0.004159315938597677,0.0
0.006427150521942562,0.0
0.006451577873243643,0.0
0.00652995069917234,0.0
0.00719005121777814,0.0
0.007811960995130159,0.0
0.008536602361437303,0.0
0.009110882009165728,0.0
0.009477964823129854,0.0
0.012204399604756538,0.0
0.012288146574188342,0.0
0.01238360344621487,0.0
0.012760594181950389,0.0
0.01309891616245016,0.0
0.013422134931105304,0.0
0.013662254788973819,0.0
0.013789800116713538,0.0
0.015963282803774192,0.0
0.016457916391255756,0.0
0.01693339578636677,0.0
0.017025201701873063,0.0
0.017821879473487026,0.0
0.018501192214517948,0.0
0.018830151107975434,0.0
0.01900040745596191,0.0
0.01914098775523583,0.0
0.019671614709128076,0.0
0.020083418364730852,0.0
0.020528134521880504,0.0
0.020666768701904606,0.0
0.020939541924541474,0.0
0.021536154703510425,0.0
0.02206545343542994,0.0
0.02323798725615338,0.0
0.023268449074736148,0.0
0.023950603208755288,0.0
0.02422414689154594,0.0
0.025677926344942714,0.0
0.02582671585034628,0.0
0.026366491539673742,0.0
0.02640276273255847,0.0
0.027124909251957173,0.0
0.02760098797921869,0.0
0.027741180995074402,0.0
0.02799349659352303,0.0
0.028151138165040446,0.0
0.02834981746196473,0.0
0.028439130463372375,0.0
0.02872782945894721,0.0
0.02880221158847258,0.0
0.029650549230195514,0.0
0.030053784527005616,0.0
0.030290641083317853,0.0
0.030679986354622376,0.0
0.030910011797675278,0.0
0.03102029448212966,0.0
0.031120740746368735,0.0
0.031379976541143106,0.0
0.03160142846128462,0.0
0.032045102635925755,0.0
0.032053000118647514,0.0
0.032185015876285944,0.0
0.0322446014823657,0.0
0.03224991771121627,0.0
0.0324002843498041,0.0
0.03274935346175517,0.0
0.032945122496993315,0.0
0.03322695284950375,0.0
0.033333946974708775,0.0
0.0337239393244385,0.0
0.034000187695378166,0.0
0.03438523690683572,0.0
