time,conversion
0.0001279157569110529,0.0
0.0007082801104948437,0.0
0.0011366064657972882,0.0
0.0016043880982799072,0.0
0.001703652800862715,0.0
0.0017779096447275238,0.0
0.002371524410921624,0.0
0.003758755207058775,0.0
0.0037866657683265914,0.0
0.00428614958193785,0.0
0.004705376848351622,0.0
0.004914609321475545,0.0
0.005382714826667809,0.0
0.006760617381842191,0.0
0.007006911594731241,0.0
0.00731949254194285,0.0
0.007377756351682009,0.0
0.007601741206968457,0.0
0.007867978431602828,0.0
0.008019754173941731,0.0
0.008251384277217515,0.0
0.009100850693893058,0.0
0.009195350440112202,0.0
0.009284305097509883,0.0
0.009662694926090305,0.0
0.009696979776128767,0.0
0.00976823606230623,0.0
0.010039638020207724,0.0
0.010583048022595923,0.0
0.01063112701238351,0.0
0.010771338080092976,0.0
0.011369224404591836,0.0
0.011811742773418805,0.0
0.01196503470861898,0.0
0.0123462542501151,0.0
0.012462671293365275,0.0
0.0127027941204747,0.0
0.012915514021034245,0.0
0.013386791026946787,0.0
0.013392527342803275,0.0
0.013419154495539942,0.0
0.013948541417402188,0.0
0.014186722209387364,0.0
0.014509487702438744,0.0
0.014640172689320882,0.0
0.01466470345356704,0.0
0.014696895747113452,0.0
0.014780488453619987,0.0
0.015213687447434149,0.0
0.01545014641415847,0.0
0.01568489109437584,0.0
0.01569673845174089,0.0
0.015880746051211495,0.0
0.016279383909473085,0.0
0.016553470409756167,0.0
0.016598809977493054,0.0
0.017412754307404944,0.0
0.017487730083998346,0.0
0.017719687311884537,0.0
0.017767069524391305,0.0
0.018091445355671056,0.0
0.018182459808435927,0.0
0.01842545478006955,0.0
0.01948300577336948,0.0
0.019497304627147608,0.0
0.019813406246252527,0.0
0.02001128930793972,0.0
0.020055521918261345,0.0
0.020130736751896132,0.0
0.021177981786809685,0.0
0.021424888521862404,0.0
0.02169991257380902,0.0
0.021755854734098055,0.0
0.02181875258531078,0.0
0.021832667508291787,0.0
0.022060748925237707,0.0
0.022143867668694462,0.0
0.022160462064421602,0.0
0.022938301325934458,0.0
0.02352976329611729,0.0
0.023733750982143583,0.0
0.02439740491290068,0.0
0.024434434422756224,0.0
0.024465019983426175,0.0
0.02470007440523706,0.0
0.02498487493308275,0.0
0.025161605133337903,0.0
0.025336117268356405,0.0
0.02542929201828298,0.0
0.025700419055951045,0.0
0.02570684046411468,0.0
0.025866334232663473,0.0
0.025971034169059135,0.0
0.027916390326290372,0.0
0.028025307874510623,0.0
0.028121225124375933,0.0
0.02813848541607599,0.0
0.028484854058496486,0.0
0.029170836499288245,0.0
0.030003826288992258,0.0
0.03022036749930024,0.0
0.03027109465740084,0.0
0.03029191753940026,0.0
0.03103023757878621,0.0
0.031749827896328055,0.0
0.03183254207087387,0.0
0.03234614343287454,0.0
0.03237543795990716,0.0
0.03245878392708383,0.0
0.03247335552854473,0.0
0.03277031963806376,0.0
0.033277942745522815,0.0
