run_id,sigma,time,conversion
size_80x80_sigma_0.3_seed_123,0.3,2.2606188031145025,69.04982977406375
size_80x80_sigma_0.3_seed_123,0.3,2.260728367821607,69.05461859817422
size_80x80_sigma_0.3_seed_123,0.3,2.260769241326711,69.05940594059405
size_80x80_sigma_0.3_seed_123,0.3,2.26084037166229,69.06419180201084
size_80x80_sigma_0.3_seed_123,0.3,2.2608514486588023,69.06419180201084
size_80x80_sigma_0.3_seed_123,0.3,2.2608760571429682,69.06419180201084
size_80x80_sigma_0.3_seed_123,0.3,2.2609061288765964,69.06897618311166
size_80x80_sigma_0.3_seed_123,0.3,2.261007000540736,69.07375908458326
size_80x80_sigma_0.3_seed_123,0.3,2.2611309231520518,69.07854050711194
size_80x80_sigma_0.3_seed_123,0.3,2.261179442839882,69.07854050711194
size_80x80_sigma_0.3_seed_123,0.3,2.261187435639311,69.08332045138353
size_80x80_sigma_0.3_seed_123,0.3,2.261189867795936,69.08809891808346
size_80x80_sigma_0.3_seed_123,0.3,2.261213609057194,69.08809891808346
size_80x80_sigma_0.3_seed_123,0.3,2.261327668341437,69.09287590789677
size_80x80_sigma_0.3_seed_123,0.3,2.2615480832023303,69.09287590789677
size_80x80_sigma_0.3_seed_123,0.3,2.2615812831497224,69.09765142150803
size_80x80_sigma_0.3_seed_123,0.3,2.261596815659496,69.10242545960142
size_80x80_sigma_0.3_seed_123,0.3,2.2617549262767023,69.10719802286067
size_80x80_sigma_0.3_seed_123,0.3,2.2617641966557023,69.1119691119691
size_80x80_sigma_0.3_seed_123,0.3,2.2620197646674347,69.11673872760964
size_80x80_sigma_0.3_seed_123,0.3,2.262039589534635,69.12150687046473
size_80x80_sigma_0.3_seed_123,0.3,2.2620889564630184,69.12150687046473
size_80x80_sigma_0.3_seed_123,0.3,2.262104452010739,69.12627354121642
size_80x80_sigma_0.3_seed_123,0.3,2.26213542137731,69.13103874054639
size_80x80_sigma_0.3_seed_123,0.3,2.2622375089724938,69.13103874054639
size_80x80_sigma_0.3_seed_123,0.3,2.2622538026504375,69.1358024691358
size_80x80_sigma_0.3_seed_123,0.3,2.2623056994488806,69.1358024691358
size_80x80_sigma_0.3_seed_123,0.3,2.2625035329286582,69.14056472766549
size_80x80_sigma_0.3_seed_123,0.3,2.26257472356056,69.14056472766549
size_80x80_sigma_0.3_seed_123,0.3,2.262597885775624,69.14056472766549
size_80x80_sigma_0.3_seed_123,0.3,2.2626152313662247,69.14056472766549
size_80x80_sigma_0.3_seed_123,0.3,2.262667904116827,69.14532551681579
size_80x80_sigma_0.3_seed_123,0.3,2.2627729665404313,69.1500848372667
size_80x80_sigma_0.3_seed_123,0.3,2.2628286911184494,69.15484268969772
size_80x80_sigma_0.3_seed_123,0.3,2.2628850599710053,69.15484268969772
size_80x80_sigma_0.3_seed_123,0.3,2.262934278776633,69.15959907478796
size_80x80_sigma_0.3_seed_123,0.3,2.263276147403232,69.16435399321615
size_80x80_sigma_0.3_seed_123,0.3,2.263391093721901,69.16910744566054
size_80x80_sigma_0.3_seed_123,0.3,2.263426764808117,69.16910744566054
size_80x80_sigma_0.3_seed_123,0.3,2.263596784034896,69.173859432799
size_80x80_sigma_0.3_seed_123,0.3,2.263610697138468,69.17860995530899
size_80x80_sigma_0.3_seed_123,0.3,2.2636439993184125,69.17860995530899
size_80x80_sigma_0.3_seed_123,0.3,2.26369775269815,69.17860995530899
size_80x80_sigma_0.3_seed_123,0.3,2.263850687394396,69.18335901386749
size_80x80_sigma_0.3_seed_123,0.3,2.2639312173769834,69.18810660915113
size_80x80_sigma_0.3_seed_123,0.3,2.2640033403269797,69.1928527418361
size_80x80_sigma_0.3_seed_123,0.3,2.264032695140692,69.19759741259817
size_80x80_sigma_0.3_seed_123,0.3,2.2642926019309266,69.19759741259817
size_80x80_sigma_0.3_seed_123,0.3,2.2643375883621637,69.20234062211273
size_80x80_sigma_0.3_seed_123,0.3,2.2644063038111426,69.20234062211273
size_80x80_sigma_0.3_seed_123,0.3,2.2644313485650716,69.20708237105467
size_80x80_sigma_0.3_seed_123,0.3,2.264472491278162,69.20708237105467
size_80x80_sigma_0.3_seed_123,0.3,2.2644913867500542,69.21182266009852
size_80x80_sigma_0.3_seed_123,0.3,2.264558458421086,69.21182266009852
size_80x80_sigma_0.3_seed_123,0.3,2.26465117222921,69.21656148991843
size_80x80_sigma_0.3_seed_123,0.3,2.2646842751007963,69.22129886118806
size_80x80_sigma_0.3_seed_123,0.3,2.2646904239523806,69.2260347745807
size_80x80_sigma_0.3_seed_123,0.3,2.2647018586048744,69.23076923076923
size_80x80_sigma_0.3_seed_123,0.3,2.2647424126077085,69.23550223042609
size_80x80_sigma_0.3_seed_123,0.3,2.2648711198036304,69.23550223042609
size_80x80_sigma_0.3_seed_123,0.3,2.264974396134728,69.23550223042609
size_80x80_sigma_0.3_seed_123,0.3,2.2651111804591872,69.23550223042609
size_80x80_sigma_0.3_seed_123,0.3,2.2652075097357844,69.23550223042609
size_80x80_sigma_0.3_seed_123,0.3,2.265226710767765,69.24023377422331
size_80x80_sigma_0.3_seed_123,0.3,2.265228390062807,69.24496386283255
size_80x80_sigma_0.3_seed_123,0.3,2.2652329390940245,69.24969249692496
size_80x80_sigma_0.3_seed_123,0.3,2.2652545095333965,69.25441967717141
size_80x80_sigma_0.3_seed_123,0.3,2.26529541697602,69.25914540424223
size_80x80_sigma_0.3_seed_123,0.3,2.26537488472877,69.25914540424223
size_80x80_sigma_0.3_seed_123,0.3,2.265422321684185,69.26386967880744
size_80x80_sigma_0.3_seed_123,0.3,2.265449007454047,69.26386967880744
size_80x80_sigma_0.3_seed_123,0.3,2.2657320594228234,69.26386967880744
size_80x80_sigma_0.3_seed_123,0.3,2.265792864238352,69.26859250153657
size_80x80_sigma_0.3_seed_123,0.3,2.2658688140136913,69.27331387309879
size_80x80_sigma_0.3_seed_123,0.3,2.2661337565927804,69.27803379416282
size_80x80_sigma_0.3_seed_123,0.3,2.266134285968511,69.28275226539702
size_80x80_sigma_0.3_seed_123,0.3,2.266151162324753,69.28746928746928
size_80x80_sigma_0.3_seed_123,0.3,2.2664024034988923,69.29218486104713
size_80x80_sigma_0.3_seed_123,0.3,2.266679250925714,69.29689898679766
size_80x80_sigma_0.3_seed_123,0.3,2.2666953151580977,69.30161166538757
size_80x80_sigma_0.3_seed_123,0.3,2.2668444644822676,69.30161166538757
size_80x80_sigma_0.3_seed_123,0.3,2.2668777443106456,69.30161166538757
size_80x80_sigma_0.3_seed_123,0.3,2.2668826291562656,69.30632289748311
size_80x80_sigma_0.3_seed_123,0.3,2.266941634774419,69.30632289748311
size_80x80_sigma_0.3_seed_123,0.3,2.267139121809966,69.3110326837502
size_80x80_sigma_0.3_seed_123,0.3,2.267147256974614,69.3110326837502
size_80x80_sigma_0.3_seed_123,0.3,2.26722077877021,69.3110326837502
size_80x80_sigma_0.3_seed_123,0.3,2.2672333040684935,69.31574102485425
size_80x80_sigma_0.3_seed_123,0.3,2.2673729052636915,69.32044792146034
size_80x80_sigma_0.3_seed_123,0.3,2.267515713545104,69.32044792146034
size_80x80_sigma_0.3_seed_123,0.3,2.2675812993007614,69.32515337423312
size_80x80_sigma_0.3_seed_123,0.3,2.2676395760178023,69.32985738383684
size_80x80_sigma_0.3_seed_123,0.3,2.267660297490512,69.33455995093529
size_80x80_sigma_0.3_seed_123,0.3,2.2676613514639596,69.33926107619193
size_80x80_sigma_0.3_seed_123,0.3,2.267695197186794,69.34396076026978
size_80x80_sigma_0.3_seed_123,0.3,2.267734782605536,69.34396076026978
size_80x80_sigma_0.3_seed_123,0.3,2.267770393046652,69.34865900383141
size_80x80_sigma_0.3_seed_123,0.3,2.2677986963242303,69.34865900383141
size_80x80_sigma_0.3_seed_123,0.3,2.267952634640806,69.35335580753907
size_80x80_sigma_0.3_seed_123,0.3,2.2679548457337826,69.35805117205454
size_80x80_sigma_0.3_seed_123,0.3,2.268005905118968,69.36274509803921
size_80x80_sigma_0.3_seed_123,0.3,2.268064792869535,69.36743758615408
size_80x80_sigma_0.3_seed_123,0.3,2.268142020773908,69.36743758615408
size_80x80_sigma_0.3_seed_123,0.3,2.268346633048995,69.36743758615408
size_80x80_sigma_0.3_seed_123,0.3,2.2684890923641547,69.36743758615408
size_80x80_sigma_0.3_seed_123,0.3,2.2685570672841573,69.37212863705973
size_80x80_sigma_0.3_seed_123,0.3,2.268557553368346,69.37681825141631
size_80x80_sigma_0.3_seed_123,0.3,2.2686228883920605,69.38150642988366
size_80x80_sigma_0.3_seed_123,0.3,2.268642577928161,69.38619317312109
size_80x80_sigma_0.3_seed_123,0.3,2.2688270754752473,69.39087848178758
size_80x80_sigma_0.3_seed_123,0.3,2.2691474967913665,69.39556235654169
size_80x80_sigma_0.3_seed_123,0.3,2.269256448962604,69.40024479804161
size_80x80_sigma_0.3_seed_123,0.3,2.269367243587174,69.40492580694509
size_80x80_sigma_0.3_seed_123,0.3,2.269565109063505,69.40960538390945
size_80x80_sigma_0.3_seed_123,0.3,2.2695844822679607,69.41428352959169
size_80x80_sigma_0.3_seed_123,0.3,2.2695985686259257,69.41428352959169
size_80x80_sigma_0.3_seed_123,0.3,2.269604211803133,69.41428352959169
size_80x80_sigma_0.3_seed_123,0.3,2.2696410986274196,69.41428352959169
size_80x80_sigma_0.3_seed_123,0.3,2.26974392985766,69.41896024464832
size_80x80_sigma_0.3_seed_123,0.3,2.269762964458434,69.42363552973552
size_80x80_sigma_0.3_seed_123,0.3,2.269786331092949,69.42830938550902
size_80x80_sigma_0.3_seed_123,0.3,2.2698039237534835,69.42830938550902
size_80x80_sigma_0.3_seed_123,0.3,2.269961678832228,69.43298181262418
size_80x80_sigma_0.3_seed_123,0.3,2.270026644871492,69.43298181262418
size_80x80_sigma_0.3_seed_123,0.3,2.270052187392058,69.43765281173594
size_80x80_sigma_0.3_seed_123,0.3,2.270297672428737,69.44232238349886
size_80x80_sigma_0.3_seed_123,0.3,2.2704352245616386,69.44232238349886
size_80x80_sigma_0.3_seed_123,0.3,2.2705785973833366,69.44699052856707
size_80x80_sigma_0.3_seed_123,0.3,2.2707881133619567,69.44699052856707
size_80x80_sigma_0.3_seed_123,0.3,2.2708094511831596,69.44699052856707
size_80x80_sigma_0.3_seed_123,0.3,2.2708410430329677,69.45165724759433
size_80x80_sigma_0.3_seed_123,0.3,2.270900862897865,69.45165724759433
size_80x80_sigma_0.3_seed_123,0.3,2.271070501888439,69.45632254123396
size_80x80_sigma_0.3_seed_123,0.3,2.271090624828714,69.46098641013894
size_80x80_sigma_0.3_seed_123,0.3,2.2711216650237547,69.46564885496184
size_80x80_sigma_0.3_seed_123,0.3,2.2711729107632768,69.46564885496184
size_80x80_sigma_0.3_seed_123,0.3,2.271255392663174,69.47030987635475
size_80x80_sigma_0.3_seed_123,0.3,2.271287970480858,69.47496947496947
size_80x80_sigma_0.3_seed_123,0.3,2.2713906336633225,69.47496947496947
size_80x80_sigma_0.3_seed_123,0.3,2.2714527584023454,69.47962765145735
size_80x80_sigma_0.3_seed_123,0.3,2.2716329180565697,69.48428440646933
size_80x80_sigma_0.3_seed_123,0.3,2.2716536016457733,69.48893974065598
size_80x80_sigma_0.3_seed_123,0.3,2.271681299231769,69.49359365466748
size_80x80_sigma_0.3_seed_123,0.3,2.2717160563035743,69.49359365466748
size_80x80_sigma_0.3_seed_123,0.3,2.2717650548624353,69.49359365466748
size_80x80_sigma_0.3_seed_123,0.3,2.272112431693261,69.49824614915357
size_80x80_sigma_0.3_seed_123,0.3,2.272113657001525,69.49824614915357
size_80x80_sigma_0.3_seed_123,0.3,2.272119774581161,69.50289722476364
size_80x80_sigma_0.3_seed_123,0.3,2.2723264411800304,69.50754688214667
size_80x80_sigma_0.3_seed_123,0.3,2.2724076067941463,69.51219512195121
size_80x80_sigma_0.3_seed_123,0.3,2.2725189846932525,69.51219512195121
size_80x80_sigma_0.3_seed_123,0.3,2.2729257742500475,69.51219512195121
size_80x80_sigma_0.3_seed_123,0.3,2.272978613942675,69.51684194482549
size_80x80_sigma_0.3_seed_123,0.3,2.2730031854992347,69.52148735141725
size_80x80_sigma_0.3_seed_123,0.3,2.2730560410497604,69.52613134237392
size_80x80_sigma_0.3_seed_123,0.3,2.2732383967210454,69.53077391834248
size_80x80_sigma_0.3_seed_123,0.3,2.2732948655138414,69.53541507996952
size_80x80_sigma_0.3_seed_123,0.3,2.2735742943685695,69.53541507996952
size_80x80_sigma_0.3_seed_123,0.3,2.2736345570792977,69.54005482790132
size_80x80_sigma_0.3_seed_123,0.3,2.2737414165254255,69.54469316278362
size_80x80_sigma_0.3_seed_123,0.3,2.2737490530566458,69.54933008526187
size_80x80_sigma_0.3_seed_123,0.3,2.2739002434179767,69.55396559598113
size_80x80_sigma_0.3_seed_123,0.3,2.2739299912062703,69.55396559598113
size_80x80_sigma_0.3_seed_123,0.3,2.2739885362144587,69.558599695586
size_80x80_sigma_0.3_seed_123,0.3,2.2739969448830477,69.56323238472073
size_80x80_sigma_0.3_seed_123,0.3,2.274039400219916,69.56323238472073
size_80x80_sigma_0.3_seed_123,0.3,2.2741040613597465,69.56786366402922
size_80x80_sigma_0.3_seed_123,0.3,2.2741456782296328,69.56786366402922
size_80x80_sigma_0.3_seed_123,0.3,2.274220507795714,69.57249353415487
size_80x80_sigma_0.3_seed_123,0.3,2.274328683475289,69.5771219957408
size_80x80_sigma_0.3_seed_123,0.3,2.2743612788509022,69.5771219957408
size_80x80_sigma_0.3_seed_123,0.3,2.274436171182792,69.5771219957408
size_80x80_sigma_0.3_seed_123,0.3,2.2745509296096516,69.5771219957408
size_80x80_sigma_0.3_seed_123,0.3,2.274614536106105,69.58174904942965
size_80x80_sigma_0.3_seed_123,0.3,2.274665174641414,69.58637469586375
size_80x80_sigma_0.3_seed_123,0.3,2.274680893241144,69.58637469586375
size_80x80_sigma_0.3_seed_123,0.3,2.274790877900558,69.58637469586375
size_80x80_sigma_0.3_seed_123,0.3,2.2748401792711417,69.59099893568496
size_80x80_sigma_0.3_seed_123,0.3,2.2748769954940977,69.59099893568496
size_80x80_sigma_0.3_seed_123,0.3,2.275024921522727,69.59562176953482
size_80x80_sigma_0.3_seed_123,0.3,2.275092521139916,69.59562176953482
size_80x80_sigma_0.3_seed_123,0.3,2.275149668418668,69.60024319805441
size_80x80_sigma_0.3_seed_123,0.3,2.2752372060596895,69.6048632218845
size_80x80_sigma_0.3_seed_123,0.3,2.275328695545503,69.6094818416654
size_80x80_sigma_0.3_seed_123,0.3,2.275356247903553,69.6094818416654
size_80x80_sigma_0.3_seed_123,0.3,2.2753654827571728,69.6094818416654
size_80x80_sigma_0.3_seed_123,0.3,2.2754400077567314,69.61409905803707
size_80x80_sigma_0.3_seed_123,0.3,2.275464531019771,69.61409905803707
size_80x80_sigma_0.3_seed_123,0.3,2.275902336053553,69.61871487163907
size_80x80_sigma_0.3_seed_123,0.3,2.276158802189039,69.62332928311056
size_80x80_sigma_0.3_seed_123,0.3,2.276287675875745,69.62332928311056
size_80x80_sigma_0.3_seed_123,0.3,2.2763371068257925,69.62794229309036
size_80x80_sigma_0.3_seed_123,0.3,2.27648877807317,69.63255390221683
size_80x80_sigma_0.3_seed_123,0.3,2.276615409187964,69.63716411112799
size_80x80_sigma_0.3_seed_123,0.3,2.276684939177273,69.64177292046145
size_80x80_sigma_0.3_seed_123,0.3,2.276741021116758,69.64638033085446
size_80x80_sigma_0.3_seed_123,0.3,2.276758742495351,69.64638033085446
size_80x80_sigma_0.3_seed_123,0.3,2.276832066654741,69.65098634294385
size_80x80_sigma_0.3_seed_123,0.3,2.2768597335514085,69.65559095736612
size_80x80_sigma_0.3_seed_123,0.3,2.2769381305053042,69.66019417475728
size_80x80_sigma_0.3_seed_123,0.3,2.276957108153622,69.66479599575307
size_80x80_sigma_0.3_seed_123,0.3,2.2770161081766975,69.66479599575307
size_80x80_sigma_0.3_seed_123,0.3,2.2773137970550787,69.66939642098879
size_80x80_sigma_0.3_seed_123,0.3,2.2773243429011067,69.67399545109932
size_80x80_sigma_0.3_seed_123,0.3,2.2773605812838698,69.67859308671922
