time,conversion,size_x,size_y,run_id,rng_seed
0.10031510670651801,0.0,30,30,size_30x30_run_003_seed_123,123
0.5410162197047197,0.0,30,30,size_30x30_run_003_seed_123,123
0.8563083140555706,0.0,30,30,size_30x30_run_003_seed_123,123
1.190455792475126,0.0,30,30,size_30x30_run_003_seed_123,123
1.2593336438135219,0.0,30,30,size_30x30_run_003_seed_123,123
1.3096644298274582,0.0,30,30,size_30x30_run_003_seed_123,123
1.7011562771553705,0.0,30,30,size_30x30_run_003_seed_123,123
2.5921028830278656,0.0,30,30,size_30x30_run_003_seed_123,123
2.609138133098929,0.0,30,30,size_30x30_run_003_seed_123,123
2.879307951208359,0.0,30,30,size_30x30_run_003_seed_123,123
2.9195593154858552,0.0,30,30,size_30x30_run_003_seed_123,123
3.398669432314533,0.0,30,30,size_30x30_run_003_seed_123,123
3.4461764839821094,0.0,30,30,size_30x30_run_003_seed_123,123
4.026464632183372,0.0,30,30,size_30x30_run_003_seed_123,123
4.367483770985137,0.0,30,30,size_30x30_run_003_seed_123,123
4.456949752021455,0.0,30,30,size_30x30_run_003_seed_123,123
4.527873227463009,0.0,30,30,size_30x30_run_003_seed_123,123
4.567685411950223,0.0,30,30,size_30x30_run_003_seed_123,123
4.698731916634228,0.0,30,30,size_30x30_run_003_seed_123,123
4.706290783970799,0.0,30,30,size_30x30_run_003_seed_123,123
4.794160597225274,0.0,30,30,size_30x30_run_003_seed_123,123
4.888524701755986,0.0,30,30,size_30x30_run_003_seed_123,123
4.998082703580276,0.0,30,30,size_30x30_run_003_seed_123,123
5.324158476515512,0.0,30,30,size_30x30_run_003_seed_123,123
5.345902722914102,0.04997501249375312,30,30,size_30x30_run_003_seed_123,123
5.482118974326215,0.04997501249375312,30,30,size_30x30_run_003_seed_123,123
5.6671508423013055,0.04997501249375312,30,30,size_30x30_run_003_seed_123,123
5.899914614184878,0.0999000999000999,30,30,size_30x30_run_003_seed_123,123
5.97160459490109,0.0999000999000999,30,30,size_30x30_run_003_seed_123,123
6.193942523257211,0.0999000999000999,30,30,size_30x30_run_003_seed_123,123
