time,conversion,size_x,size_y,run_id,rng_seed
0.011146122967390891,0.0,90,90,size_90x90_run_009_seed_123,123
0.061628499139566785,0.0,90,90,size_90x90_run_009_seed_123,123
0.09882119635398065,0.0,90,90,size_90x90_run_009_seed_123,123
0.139369656147303,0.0,90,90,size_90x90_run_009_seed_123,123
0.14795937253708022,0.0,90,90,size_90x90_run_009_seed_123,123
0.15437409199990446,0.0,90,90,size_90x90_run_009_seed_123,123
0.20556672411720445,0.0,90,90,size_90x90_run_009_seed_123,123
0.3249978177717273,0.0,90,90,size_90x90_run_009_seed_123,123
0.32739045716763165,0.0,90,90,size_90x90_run_009_seed_123,123
0.370137844170389,0.0,90,90,size_90x90_run_009_seed_123,123
0.4059574938652712,0.0,90,90,size_90x90_run_009_seed_123,123
0.423805458933065,0.0,90,90,size_90x90_run_009_seed_123,123
0.46367078158482067,0.0,90,90,size_90x90_run_009_seed_123,123
0.5808271847039554,0.0,90,90,size_90x90_run_009_seed_123,123
0.6017346680170987,0.0,90,90,size_90x90_run_009_seed_123,123
0.6282266275842259,0.0,90,90,size_90x90_run_009_seed_123,123
0.6331567585445813,0.0,90,90,size_90x90_run_009_seed_123,123
0.6520797659839201,0.0,90,90,size_90x90_run_009_seed_123,123
0.6745369919838894,0.0,90,90,size_90x90_run_009_seed_123,123
0.6873193032416324,0.0,90,90,size_90x90_run_009_seed_123,123
0.7067964593586544,0.0,90,90,size_90x90_run_009_seed_123,123
0.778115267619679,0.0,90,90,size_90x90_run_009_seed_123,123
0.7860369894806354,0.0,90,90,size_90x90_run_009_seed_123,123
0.7934824652683509,0.0,90,90,size_90x90_run_009_seed_123,123
0.8251053682280506,0.0,90,90,size_90x90_run_009_seed_123,123
0.8279637432160573,0.0,90,90,size_90x90_run_009_seed_123,123
0.8338955415717,0.0,90,90,size_90x90_run_009_seed_123,123
0.8564548627348345,0.0,90,90,size_90x90_run_009_seed_123,123
0.901556687281635,0.0,90,90,size_90x90_run_009_seed_123,123
0.9055412328378672,0.0,90,90,size_90x90_run_009_seed_123,123
0.9171441250075992,0.0,90,90,size_90x90_run_009_seed_123,123
0.9665486314055051,0.0,90,90,size_90x90_run_009_seed_123,123
1.0030615619837127,0.0,90,90,size_90x90_run_009_seed_123,123
1.0156916265096934,0.0,90,90,size_90x90_run_009_seed_123,123
1.0470559332470362,0.0,90,90,size_90x90_run_009_seed_123,123
1.0566202676366998,0.0,90,90,size_90x90_run_009_seed_123,123
1.0763196508641912,0.0,90,90,size_90x90_run_009_seed_123,123
1.0937462088100436,0.0,90,90,size_90x90_run_009_seed_123,123
1.1323000227569964,0.0,90,90,size_90x90_run_009_seed_123,123
1.1327686364993792,0.0,90,90,size_90x90_run_009_seed_123,123
1.134940841441744,0.0,90,90,size_90x90_run_009_seed_123,123
1.178067577561678,0.0,90,90,size_90x90_run_009_seed_123,123
1.1974543623730491,0.0,90,90,size_90x90_run_009_seed_123,123
1.2236898454032277,0.0,90,90,size_90x90_run_009_seed_123,123
1.234318482662641,0.0,90,90,size_90x90_run_009_seed_123,123
1.236310854949158,0.0,90,90,size_90x90_run_009_seed_123,123
1.2389219456260547,0.0,90,90,size_90x90_run_009_seed_123,123
1.2456929347024381,0.0,90,90,size_90x90_run_009_seed_123,123
1.2807348554249613,0.0,90,90,size_90x90_run_009_seed_123,123
1.2998367308993233,0.0,90,90,size_90x90_run_009_seed_123,123
1.3188112718964073,0.0,90,90,size_90x90_run_009_seed_123,123
1.3197676313271733,0.0,90,90,size_90x90_run_009_seed_123,123
1.33460177593958,0.0,90,90,size_90x90_run_009_seed_123,123
1.3666966233846969,0.0,90,90,size_90x90_run_009_seed_123,123
1.38871594741558,0.0,90,90,size_90x90_run_009_seed_123,123
1.3923505449424016,0.0,90,90,size_90x90_run_009_seed_123,123
1.457515365297663,0.0,90,90,size_90x90_run_009_seed_123,123
1.46352162414331,0.0,90,90,size_90x90_run_009_seed_123,123
1.4820797724260164,0.0,90,90,size_90x90_run_009_seed_123,123
1.485865841480672,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.5041791741724135,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.5114424544722693,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.5195906026877413,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.6038157803921842,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.6214626363088707,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.6463177170460586,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.6618451945786374,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.6652800314324523,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.671113923992449,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.7521770250259205,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.7712669684299367,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.7925063385163302,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.796821647270243,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.8016539464322503,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.8027111887416472,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.8200216404449956,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.8263231486852634,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.8275810191413493,0.04997501249375312,90,90,size_90x90_run_009_seed_123,123
1.886478284846714,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
1.931345504475276,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
1.9468029543216145,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
1.9970382938246392,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
1.9998382524113756,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
2.0021484985126032,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
2.019884288896121,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
2.041332759281728,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
2.0546284645516626,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
2.0677436197920374,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
2.074741837728474,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
2.095067520908229,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
2.095542573034756,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
2.109101508061405,0.0999000999000999,90,90,size_90x90_run_009_seed_123,123
2.1168534174830658,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.120785108628306,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.1288454482682715,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.1428349327579705,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.14410634291361,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.14452737815263,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.1942745266501387,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.254436558094839,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.2700617498158335,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.2737187845865274,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.275219923718069,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.3286414214180953,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.3806601522753237,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.3866340692606194,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.4236946281762397,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.425806563353203,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.431815343309525,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.432864933777589,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.454127170358889,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.490409998345499,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.4913261958435777,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.4961481310352185,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.515929575744441,0.14977533699450823,90,90,size_90x90_run_009_seed_123,123
2.521100990924211,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.5257495872260076,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.538736310800624,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.539764886774377,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.5573343498993744,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.574002967579372,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.5908741926044536,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.6122468366225617,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.6288859720261346,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.69857175941366,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.7012915491040284,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.704256937155008,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.7066302656911883,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.7164758129139717,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.7362281347776403,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.7364762010566723,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.744020728519847,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.7776521141453987,0.19960079840319359,90,90,size_90x90_run_009_seed_123,123
2.78523056262826,0.24937655860349126,90,90,size_90x90_run_009_seed_123,123
2.8289684767260264,0.24937655860349126,90,90,size_90x90_run_009_seed_123,123
2.8309598425871467,0.24937655860349126,90,90,size_90x90_run_009_seed_123,123
2.8447763743904044,0.24937655860349126,90,90,size_90x90_run_009_seed_123,123
2.85311792591615,0.24937655860349126,90,90,size_90x90_run_009_seed_123,123
2.875032984713068,0.29910269192422734,90,90,size_90x90_run_009_seed_123,123
2.8762540624359416,0.29910269192422734,90,90,size_90x90_run_009_seed_123,123
2.91939705178928,0.3487792725460887,90,90,size_90x90_run_009_seed_123,123
2.9378788161135545,0.3487792725460887,90,90,size_90x90_run_009_seed_123,123
2.9632677334705018,0.398406374501992,90,90,size_90x90_run_009_seed_123,123
2.965719209151597,0.398406374501992,90,90,size_90x90_run_009_seed_123,123
2.9828016485125466,0.398406374501992,90,90,size_90x90_run_009_seed_123,123
3.0201226675216692,0.398406374501992,90,90,size_90x90_run_009_seed_123,123
3.026643423122816,0.398406374501992,90,90,size_90x90_run_009_seed_123,123
3.0269139646796988,0.44798407167745147,90,90,size_90x90_run_009_seed_123,123
3.040071225537324,0.44798407167745147,90,90,size_90x90_run_009_seed_123,123
3.0407715893667495,0.44798407167745147,90,90,size_90x90_run_009_seed_123,123
3.0419187091679762,0.44798407167745147,90,90,size_90x90_run_009_seed_123,123
3.0472884890297345,0.44798407167745147,90,90,size_90x90_run_009_seed_123,123
3.0553941792290273,0.44798407167745147,90,90,size_90x90_run_009_seed_123,123
3.0630222799781364,0.44798407167745147,90,90,size_90x90_run_009_seed_123,123
3.085581670990137,0.44798407167745147,90,90,size_90x90_run_009_seed_123,123
3.0860751533108775,0.4975124378109453,90,90,size_90x90_run_009_seed_123,123
3.0907751807664927,0.4975124378109453,90,90,size_90x90_run_009_seed_123,123
3.10271764592951,0.4975124378109453,90,90,size_90x90_run_009_seed_123,123
