run_id,sigma,time,conversion
size_80x80_sigma_0.4_seed_123,0.4,0.33145324971122536,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.3316091741038742,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.3321798321696224,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.334137649407625,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.3363411738728502,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.33641745806650125,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.3368498726433205,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.33711384096636077,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.33763738599708987,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.3389139845380772,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.3429767187472822,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.34415408924906354,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.34444812788930873,0.04997501249375312
size_80x80_sigma_0.4_seed_123,0.4,0.34503076506431046,0.0999000999000999
size_80x80_sigma_0.4_seed_123,0.4,0.34534320607103064,0.0999000999000999
size_80x80_sigma_0.4_seed_123,0.4,0.34798152314992875,0.0999000999000999
size_80x80_sigma_0.4_seed_123,0.4,0.3501820186595172,0.0999000999000999
size_80x80_sigma_0.4_seed_123,0.4,0.3502431735279965,0.0999000999000999
size_80x80_sigma_0.4_seed_123,0.4,0.35399106252430323,0.0999000999000999
size_80x80_sigma_0.4_seed_123,0.4,0.355310177787855,0.0999000999000999
size_80x80_sigma_0.4_seed_123,0.4,0.36143833471229725,0.0999000999000999
size_80x80_sigma_0.4_seed_123,0.4,0.36295128423009637,0.0999000999000999
size_80x80_sigma_0.4_seed_123,0.4,0.3640258586000508,0.0999000999000999
size_80x80_sigma_0.4_seed_123,0.4,0.36499654118575364,0.14977533699450823
size_80x80_sigma_0.4_seed_123,0.4,0.3673239888237818,0.14977533699450823
size_80x80_sigma_0.4_seed_123,0.4,0.3676867511368707,0.19960079840319359
size_80x80_sigma_0.4_seed_123,0.4,0.36867359735909006,0.19960079840319359
size_80x80_sigma_0.4_seed_123,0.4,0.3693354972692385,0.19960079840319359
size_80x80_sigma_0.4_seed_123,0.4,0.3706587509110651,0.19960079840319359
size_80x80_sigma_0.4_seed_123,0.4,0.3717991752969357,0.19960079840319359
size_80x80_sigma_0.4_seed_123,0.4,0.3720136727660983,0.19960079840319359
size_80x80_sigma_0.4_seed_123,0.4,0.37260876491565487,0.19960079840319359
size_80x80_sigma_0.4_seed_123,0.4,0.37525857370047105,0.19960079840319359
size_80x80_sigma_0.4_seed_123,0.4,0.37579677457319394,0.24937655860349126
size_80x80_sigma_0.4_seed_123,0.4,0.3763788402262044,0.24937655860349126
size_80x80_sigma_0.4_seed_123,0.4,0.3767763626956736,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.3771565729000613,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.37959638809159857,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.38015635722641034,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.380576093978474,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.381911964480829,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.3835581785546203,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.38369926184296715,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.38452159155683086,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.384924098345286,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.385628411455129,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.38613011762513433,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.3879506443284815,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.3881115069861952,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.3884053979498831,0.29910269192422734
size_80x80_sigma_0.4_seed_123,0.4,0.3892426772331392,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.3907814198917579,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.3908138006630452,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.3911495760408229,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.39145615944903867,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.3919188300797794,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.3922655573482,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.3973631719647408,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.3979187424309642,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.3988367711123077,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.40141736053322047,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.40166865809752283,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.40214656341406496,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.40279247630043163,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.4040521021636335,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.4063358590471148,0.3487792725460887
size_80x80_sigma_0.4_seed_123,0.4,0.4084668205351379,0.398406374501992
size_80x80_sigma_0.4_seed_123,0.4,0.4085842599188356,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.4124608853898186,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.4183398825806747,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.41971798947060696,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.4202653792439057,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.42239200609999944,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.4228067496990903,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.423017294064906,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.4230465416633503,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.42325314251003543,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.4239376700950281,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.42460927989534064,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.4261641678071928,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.4276129308045329,0.44798407167745147
size_80x80_sigma_0.4_seed_123,0.4,0.4285137030938578,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.42905483004785494,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.43122318238922625,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.43191848853734754,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.43260441097167057,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4329104963599415,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.43355130319934404,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.43470679566715403,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4393052484131606,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4398817073341493,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4402533566461909,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4412366873270325,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4424237471511551,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4431014530286878,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4440387772699593,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4448181524126814,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4462396047836658,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.44678656630951635,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.44874692929405074,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.45123217669462956,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4512644989657,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4519503006307102,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.45301537184747,0.4975124378109453
size_80x80_sigma_0.4_seed_123,0.4,0.4538305181486047,0.5469915464942815
size_80x80_sigma_0.4_seed_123,0.4,0.4542484310886482,0.5469915464942815
size_80x80_sigma_0.4_seed_123,0.4,0.45497661033196624,0.5469915464942815
size_80x80_sigma_0.4_seed_123,0.4,0.4550762837438914,0.5469915464942815
