time,conversion,size_x,size_y,n_seeds,run_id,rng_seed
0.012495999451330963,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.06906565230039952,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.11072376775352832,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.15611961949355685,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.16573180436586019,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.17290683970345114,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.23014142036809224,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.3636086628608637,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.36628017598756274,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.4139891860112233,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.4539490891025282,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.47385149289519024,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.5182867093196469,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.6488180130964902,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.6721025957133941,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.7015943251430485,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.7070804471477974,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.7281288616881426,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.7530983083654126,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.7673048091895508,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.7889434275855517,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.8681453317731578,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.8769392008551188,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.885201159272376,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.9202782605100361,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.923447826466006,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.9300229010569163,0.0,85,85,147,size_85x85_run_004_seed_123,123
0.9550191749508433,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.0049742386312657,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.0093858938321116,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.0222277431647646,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.0768874883393678,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.1172695619673874,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.1312329089824753,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.1658956441520762,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.1764620232537022,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.1982175438035596,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.2174562109141447,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.2600041292805828,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.2605211103891256,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.2629166877504194,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.3104619009810032,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.3318287675913625,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.3607340246869504,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.372440309997899,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.374633957149112,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.3775078726749803,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.3849579523045024,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.4235017447411151,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.444505708626502,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.465362918295786,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.466413831140913,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.4827094040818976,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.5179550071476466,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.5421295482055808,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.5461188405240005,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.6176207605696806,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.62416484249434,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.6443790260735638,0.0,85,85,147,size_85x85_run_004_seed_123,123
1.6485017835670746,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.6684436886132044,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.6763970442104537,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.6852870714681811,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.7771587551193921,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.7965175543807188,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.8238735465555274,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.840958933837148,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.8447350039075177,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.8511465293937348,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.9396381894876287,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.960339418607579,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.983365645911283,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.9880428183660104,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.9932942183235416,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
1.9944534302820403,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
2.013428071237366,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
2.0202906729580596,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
2.0216601891558246,0.04997501249375312,85,85,147,size_85x85_run_004_seed_123,123
2.0857684577178897,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.1346053558511593,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.1514260959434237,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.2060780395373576,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.2091233919889004,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.2116203025550587,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.2307846699631235,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.2537374319483323,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.267962782249324,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.281950803354054,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.2894135884088924,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.3110851193375392,0.0999000999000999,85,85,147,size_85x85_run_004_seed_123,123
2.311591167996527,0.14977533699450823,85,85,147,size_85x85_run_004_seed_123,123
2.3241829911921568,0.14977533699450823,85,85,147,size_85x85_run_004_seed_123,123
2.332439199954345,0.19960079840319359,85,85,147,size_85x85_run_004_seed_123,123
2.486117820700817,0.19960079840319359,85,85,147,size_85x85_run_004_seed_123,123
2.4947049303857143,0.19960079840319359,85,85,147,size_85x85_run_004_seed_123,123
2.5022582710576544,0.19960079840319359,85,85,147,size_85x85_run_004_seed_123,123
2.5036159156235334,0.19960079840319359,85,85,147,size_85x85_run_004_seed_123,123
2.530806562561221,0.24937655860349126,85,85,147,size_85x85_run_004_seed_123,123
2.581707864230893,0.24937655860349126,85,85,147,size_85x85_run_004_seed_123,123
2.6150747418309783,0.24937655860349126,85,85,147,size_85x85_run_004_seed_123,123
2.6444126758892863,0.24937655860349126,85,85,147,size_85x85_run_004_seed_123,123
2.7138622068760196,0.24937655860349126,85,85,147,size_85x85_run_004_seed_123,123
2.744267375321801,0.29910269192422734,85,85,147,size_85x85_run_004_seed_123,123
2.7670839984332782,0.29910269192422734,85,85,147,size_85x85_run_004_seed_123,123
2.7742725859459325,0.29910269192422734,85,85,147,size_85x85_run_004_seed_123,123
2.7807120455209686,0.29910269192422734,85,85,147,size_85x85_run_004_seed_123,123
2.804399065335715,0.29910269192422734,85,85,147,size_85x85_run_004_seed_123,123
2.8198151585561915,0.29910269192422734,85,85,147,size_85x85_run_004_seed_123,123
2.82611441923744,0.29910269192422734,85,85,147,size_85x85_run_004_seed_123,123
2.835919526969547,0.3487792725460887,85,85,147,size_85x85_run_004_seed_123,123
2.858320021388742,0.3487792725460887,85,85,147,size_85x85_run_004_seed_123,123
2.8632787403807987,0.3487792725460887,85,85,147,size_85x85_run_004_seed_123,123
2.8642437365908555,0.3487792725460887,85,85,147,size_85x85_run_004_seed_123,123
2.8773466308427467,0.3487792725460887,85,85,147,size_85x85_run_004_seed_123,123
2.8981295326153194,0.3487792725460887,85,85,147,size_85x85_run_004_seed_123,123
2.909428328324395,0.3487792725460887,85,85,147,size_85x85_run_004_seed_123,123
2.914274655676409,0.398406374501992,85,85,147,size_85x85_run_004_seed_123,123
2.915413429391344,0.398406374501992,85,85,147,size_85x85_run_004_seed_123,123
2.916485206418848,0.398406374501992,85,85,147,size_85x85_run_004_seed_123,123
2.9404953689623357,0.398406374501992,85,85,147,size_85x85_run_004_seed_123,123
2.949867564455418,0.398406374501992,85,85,147,size_85x85_run_004_seed_123,123
2.9696727328009884,0.398406374501992,85,85,147,size_85x85_run_004_seed_123,123
2.972082664449106,0.398406374501992,85,85,147,size_85x85_run_004_seed_123,123
2.989829602210946,0.398406374501992,85,85,147,size_85x85_run_004_seed_123,123
2.996567867498318,0.398406374501992,85,85,147,size_85x85_run_004_seed_123,123
3.0028807813344893,0.44798407167745147,85,85,147,size_85x85_run_004_seed_123,123
3.00324043668249,0.44798407167745147,85,85,147,size_85x85_run_004_seed_123,123
3.0063601513313802,0.4975124378109453,85,85,147,size_85x85_run_004_seed_123,123
3.009459444750075,0.4975124378109453,85,85,147,size_85x85_run_004_seed_123,123
3.014338678041792,0.4975124378109453,85,85,147,size_85x85_run_004_seed_123,123
3.0242404876367974,0.5469915464942815,85,85,147,size_85x85_run_004_seed_123,123
3.0277013667409673,0.5469915464942815,85,85,147,size_85x85_run_004_seed_123,123
