time,conversion,size_x,size_y,run_id,rng_seed
0.014106811880604095,0.0,80,80,size_80x80_run_008_seed_123,123
0.07793297635735802,0.0,80,80,size_80x80_run_008_seed_123,123
0.12490880365505405,0.0,80,80,size_80x80_run_008_seed_123,123
0.17607142286000824,0.0,80,80,size_80x80_run_008_seed_123,123
0.18689878508421207,0.0,80,80,size_80x80_run_008_seed_123,123
0.19497654022596317,0.0,80,80,size_80x80_run_008_seed_123,123
0.25937764889183107,0.0,80,80,size_80x80_run_008_seed_123,123
0.4094773425488625,0.0,80,80,size_80x80_run_008_seed_123,123
0.4124786871660623,0.0,80,80,size_80x80_run_008_seed_123,123
0.4660503657271687,0.0,80,80,size_80x80_run_008_seed_123,123
0.5108977942442152,0.0,80,80,size_80x80_run_008_seed_123,123
0.5332231748142405,0.0,80,80,size_80x80_run_008_seed_123,123
0.5830430662092112,0.0,80,80,size_80x80_run_008_seed_123,123
0.729319440821367,0.0,80,80,size_80x80_run_008_seed_123,123
0.7553998185313988,0.0,80,80,size_80x80_run_008_seed_123,123
0.7884164996109533,0.0,80,80,size_80x80_run_008_seed_123,123
0.7945553664592424,0.0,80,80,size_80x80_run_008_seed_123,123
0.8180968332546752,0.0,80,80,size_80x80_run_008_seed_123,123
0.8460104559869898,0.0,80,80,size_80x80_run_008_seed_123,123
0.8618845634810695,0.0,80,80,size_80x80_run_008_seed_123,123
0.886051876455203,0.0,80,80,size_80x80_run_008_seed_123,123
0.9744682736225869,0.0,80,80,size_80x80_run_008_seed_123,123
0.9842807184614478,0.0,80,80,size_80x80_run_008_seed_123,123
0.9934954342909763,0.0,80,80,size_80x80_run_008_seed_123,123
1.0325998673881946,0.0,80,80,size_80x80_run_008_seed_123,123
1.03613200261963,0.0,80,80,size_80x80_run_008_seed_123,123
1.043455938837611,0.0,80,80,size_80x80_run_008_seed_123,123
1.0712868275161063,0.0,80,80,size_80x80_run_008_seed_123,123
1.1268824780599966,0.0,80,80,size_80x80_run_008_seed_123,123
1.131790131791619,0.0,80,80,size_80x80_run_008_seed_123,123
1.146069615451075,0.0,80,80,size_80x80_run_008_seed_123,123
1.2068224621865475,0.0,80,80,size_80x80_run_008_seed_123,123
1.2516870041356696,0.0,80,80,size_80x80_run_008_seed_123,123
1.2671937697283724,0.0,80,80,size_80x80_run_008_seed_123,123
1.3056718191662775,0.0,80,80,size_80x80_run_008_seed_123,123
1.3174952124561112,0.0,80,80,size_80x80_run_008_seed_123,123
1.3418279842980994,0.0,80,80,size_80x80_run_008_seed_123,123
1.3633362194819003,0.0,80,80,size_80x80_run_008_seed_123,123
1.410882584770311,0.0,80,80,size_80x80_run_008_seed_123,123
1.4114648753900292,0.0,80,80,size_80x80_run_008_seed_123,123
1.4141618230815558,0.0,80,80,size_80x80_run_008_seed_123,123
1.4676635638173006,0.0,80,80,size_80x80_run_008_seed_123,123
1.4916979637036958,0.0,80,80,size_80x80_run_008_seed_123,123
1.5241970349683949,0.0,80,80,size_80x80_run_008_seed_123,123
1.5372490756682957,0.0,80,80,size_80x80_run_008_seed_123,123
1.5396938838054466,0.0,80,80,size_80x80_run_008_seed_123,123
1.5428955208101998,0.0,80,80,size_80x80_run_008_seed_123,123
1.5511917446403785,0.0,80,80,size_80x80_run_008_seed_123,123
1.5940956473613883,0.0,80,80,size_80x80_run_008_seed_123,123
1.6174661346481658,0.0,80,80,size_80x80_run_008_seed_123,123
1.6406640087135975,0.0,80,80,size_80x80_run_008_seed_123,123
1.6418323923465596,0.0,80,80,size_80x80_run_008_seed_123,123
1.6599423101433093,0.0,80,80,size_80x80_run_008_seed_123,123
1.6990967622741577,0.0,80,80,size_80x80_run_008_seed_123,123
1.725943489576781,0.0,80,80,size_80x80_run_008_seed_123,123
1.730372296799435,0.0,80,80,size_80x80_run_008_seed_123,123
1.8097212780048395,0.0,80,80,size_80x80_run_008_seed_123,123
1.8170298415740116,0.0,80,80,size_80x80_run_008_seed_123,123
1.8395963600662746,0.0,80,80,size_80x80_run_008_seed_123,123
1.8441970448071765,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
1.8664506986771063,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
1.8752707849305066,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
1.885122380478013,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
1.9868994251118859,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.0084026970381936,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.0388001278783396,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.0576408015809062,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.061857249807091,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.069013724121972,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.168396746616828,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.1917849774906375,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.217788973569184,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.223068780305372,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.2289943258075144,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.2303018926511693,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.251696065646454,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.2594787842775625,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.261031258571727,0.04997501249375312,80,80,size_80x80_run_008_seed_123,123
2.3336731688085792,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.38901089122747,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.3918424343423266,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.453717327072021,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.522755651935495,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.525597389064218,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.5345803267676232,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.560916715729481,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.576484024955307,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.592567120276448,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.641609367940356,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.6664942827335945,0.0999000999000999,80,80,size_80x80_run_008_seed_123,123
2.7457666575048227,0.14977533699450823,80,80,size_80x80_run_008_seed_123,123
2.760396604879153,0.14977533699450823,80,80,size_80x80_run_008_seed_123,123
2.8221355116582605,0.14977533699450823,80,80,size_80x80_run_008_seed_123,123
2.998904830323952,0.14977533699450823,80,80,size_80x80_run_008_seed_123,123
3.026768991300644,0.14977533699450823,80,80,size_80x80_run_008_seed_123,123
3.035450137233554,0.14977533699450823,80,80,size_80x80_run_008_seed_123,123
3.0518327618669217,0.14977533699450823,80,80,size_80x80_run_008_seed_123,123
3.083044799257878,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.14486018024014,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.1831452982810893,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.202535626385765,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.283056532376529,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.2849109997563812,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.3110966224997096,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.374783024399183,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.3821875317215513,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.4275064198543017,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.445413067741011,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.452793225602212,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.4643062569587855,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.4907052510998993,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.5357295836802307,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.5368622376150074,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.5428197080664603,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.5672445905045804,0.19960079840319359,80,80,size_80x80_run_008_seed_123,123
3.573626040518287,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.579362339752172,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.5953877649892383,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.678666312273694,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.7003226297548175,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.7208685550276224,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.7416642163884304,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.7705681238318505,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.7908672763409204,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.838220960439045,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.8415315011702353,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.8499422692824123,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
3.852871147060007,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
4.049396814405385,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
4.0738748644096185,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
4.080036782359213,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
4.089268710999457,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
4.111426449793086,0.24937655860349126,80,80,size_80x80_run_008_seed_123,123
4.120686251283726,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.140526937888562,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.142958793409289,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.14690423958736,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.157104811233545,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.157386511067201,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.158889019953113,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.159147009592877,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.18152224281148,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.184246399897507,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.18718626949161,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.222163679083978,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.262549258263798,0.29910269192422734,80,80,size_80x80_run_008_seed_123,123
4.2971580063256,0.3487792725460887,80,80,size_80x80_run_008_seed_123,123
4.297448841758675,0.398406374501992,80,80,size_80x80_run_008_seed_123,123
4.311593055696465,0.398406374501992,80,80,size_80x80_run_008_seed_123,123
4.312345826032345,0.398406374501992,80,80,size_80x80_run_008_seed_123,123
4.313575644467677,0.398406374501992,80,80,size_80x80_run_008_seed_123,123
4.319304461912446,0.398406374501992,80,80,size_80x80_run_008_seed_123,123
4.327950805903,0.398406374501992,80,80,size_80x80_run_008_seed_123,123
4.33608647443364,0.398406374501992,80,80,size_80x80_run_008_seed_123,123
4.360143327800231,0.44798407167745147,80,80,size_80x80_run_008_seed_123,123
4.3668276466971045,0.4975124378109453,80,80,size_80x80_run_008_seed_123,123
4.38215202806406,0.5469915464942815,80,80,size_80x80_run_008_seed_123,123
4.393414476809118,0.5469915464942815,80,80,size_80x80_run_008_seed_123,123
4.397257048678106,0.5469915464942815,80,80,size_80x80_run_008_seed_123,123
4.437380550831275,0.5964214711729622,80,80,size_80x80_run_008_seed_123,123
4.459768373905794,0.5964214711729622,80,80,size_80x80_run_008_seed_123,123
4.47147229266914,0.5964214711729622,80,80,size_80x80_run_008_seed_123,123
4.4811613201831,0.6458022851465475,80,80,size_80x80_run_008_seed_123,123
4.487997495293503,0.6458022851465475,80,80,size_80x80_run_008_seed_123,123
4.504720560541397,0.6458022851465475,80,80,size_80x80_run_008_seed_123,123
4.518527596343221,0.6951340615690168,80,80,size_80x80_run_008_seed_123,123
