time,conversion,size_x,size_y,run_id,rng_seed
0.009028359603586621,0.0,100,100,size_100x100_run_010_seed_123,123
0.04994916491635899,0.0,100,100,size_100x100_run_010_seed_123,123
0.08011943464361988,0.0,100,100,size_100x100_run_010_seed_123,123
0.11303571933264718,0.0,100,100,size_100x100_run_010_seed_123,123
0.12001367198350787,0.0,100,100,size_100x100_run_010_seed_123,123
0.12522846946555063,0.0,100,100,size_100x100_run_010_seed_123,123
0.16687469884775213,0.0,100,100,size_100x100_run_010_seed_123,123
0.2641028367589037,0.0,100,100,size_100x100_run_010_seed_123,123
0.266059157223433,0.0,100,100,size_100x100_run_010_seed_123,123
0.30103502944522,0.0,100,100,size_100x100_run_010_seed_123,123
0.33036249543499124,0.0,100,100,size_100x100_run_010_seed_123,123
0.34498541701607416,0.0,100,100,size_100x100_run_010_seed_123,123
0.3776691007010361,0.0,100,100,size_100x100_run_010_seed_123,123
0.4737838571544392,0.0,100,100,size_100x100_run_010_seed_123,123
0.4909476078039657,0.0,100,100,size_100x100_run_010_seed_123,123
0.5127101191775525,0.0,100,100,size_100x100_run_010_seed_123,123
0.5167627401191076,0.0,100,100,size_100x100_run_010_seed_123,123
0.5323277148409291,0.0,100,100,size_100x100_run_010_seed_123,123
0.5508115994555841,0.0,100,100,size_100x100_run_010_seed_123,123
0.5613390588362419,0.0,100,100,size_100x100_run_010_seed_123,123
0.5773905344190732,0.0,100,100,size_100x100_run_010_seed_123,123
0.636202667176937,0.0,100,100,size_100x100_run_010_seed_123,123
0.6427393000830862,0.0,100,100,size_100x100_run_010_seed_123,123
0.6488867762558638,0.0,100,100,size_100x100_run_010_seed_123,123
0.6750128579852627,0.0,100,100,size_100x100_run_010_seed_123,123
0.6773756027663638,0.0,100,100,size_100x100_run_010_seed_123,123
0.6822818447202672,0.0,100,100,size_100x100_run_010_seed_123,123
0.700952170028042,0.0,100,100,size_100x100_run_010_seed_123,123
0.7383013923422015,0.0,100,100,size_100x100_run_010_seed_123,123
0.7416030054331514,0.0,100,100,size_100x100_run_010_seed_123,123
0.7512229355535236,0.0,100,100,size_100x100_run_010_seed_123,123
0.7922083066805778,0.0,100,100,size_100x100_run_010_seed_123,123
0.8225167776417651,0.0,100,100,size_100x100_run_010_seed_123,123
0.8330067979873933,0.0,100,100,size_100x100_run_010_seed_123,123
0.8590718317351574,0.0,100,100,size_100x100_run_010_seed_123,123
0.8670247700826477,0.0,100,100,size_100x100_run_010_seed_123,123
0.8834145906958227,0.0,100,100,size_100x100_run_010_seed_123,123
0.8978821192844016,0.0,100,100,size_100x100_run_010_seed_123,123
0.9299078498760964,0.0,100,100,size_100x100_run_010_seed_123,123
0.930297337937114,0.0,100,100,size_100x100_run_010_seed_123,123
0.9321037874909849,0.0,100,100,size_100x100_run_010_seed_123,123
0.9679890426027215,0.0,100,100,size_100x100_run_010_seed_123,123
0.9841212196401794,0.0,100,100,size_100x100_run_010_seed_123,123
1.0059645290760502,0.0,100,100,size_100x100_run_010_seed_123,123
1.014818695352475,0.0,100,100,size_100x100_run_010_seed_123,123
1.0164793519636077,0.0,100,100,size_100x100_run_010_seed_123,123
1.0186569068799223,0.0,100,100,size_100x100_run_010_seed_123,123
1.0243067405361044,0.0,100,100,size_100x100_run_010_seed_123,123
1.0535621661071741,0.0,100,100,size_100x100_run_010_seed_123,123
1.0694345683317745,0.0,100,100,size_100x100_run_010_seed_123,123
1.0852098196174682,0.0,100,100,size_100x100_run_010_seed_123,123
1.086005361585618,0.0,100,100,size_100x100_run_010_seed_123,123
1.0983517519063113,0.0,100,100,size_100x100_run_010_seed_123,123
1.1250785520468924,0.0,100,100,size_100x100_run_010_seed_123,123
1.1433287735254452,0.0,100,100,size_100x100_run_010_seed_123,123
1.1463426204088272,0.0,100,100,size_100x100_run_010_seed_123,123
1.2004074054799037,0.0,100,100,size_100x100_run_010_seed_123,123
1.2053932688074478,0.0,100,100,size_100x100_run_010_seed_123,123
1.2208068888555286,0.0,100,100,size_100x100_run_010_seed_123,123
